Fecha Transaccion,Lote Completo,Tipo de Granjero,Formula  ,Nombre Formula                   ,Neto Relativo,Costo      ,Base de precios unitarios,Transaccion,Nombre Tipo Alimento
2/11/2026        ,STO5064-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,11980.00     ,6900.48    ,0.57600000               ,Despacho   ,Engorde 1           
2/11/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14700.00     ,10128.30   ,0.68900000               ,Despacho   ,Engorde 4           
2/11/2026        ,BUC3032-2601 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,21310.00     ,12700.76   ,0.59600000               ,Despacho   ,Engorde 0           
2/11/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,2720.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/11/2026        ,BUC3018-2601 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,18940.00     ,11288.24   ,0.59600000               ,Despacho   ,Engorde 0           
2/11/2026        ,STO5057-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15280.00     ,9106.88    ,0.59600000               ,Despacho   ,Engorde 1           
2/11/2026        ,BUC1008-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,24770.00     ,13447.64   ,0.54290027               ,Despacho   ,Engorde 3           
2/12/2026        ,BUC3036-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,15110.00     ,10410.79   ,0.68900000               ,Despacho   ,Engorde 1           
2/12/2026        ,STO5006-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,6012.00      ,3462.91    ,0.57600000               ,Despacho   ,Engorde 1           
2/12/2026        ,STO5006-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15230.00     ,8772.48    ,0.57600000               ,Despacho   ,Engorde 1           
2/12/2026        ,STO5006-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,9018.00      ,5194.37    ,0.57600000               ,Despacho   ,Engorde 1           
2/12/2026        ,BUC1010-2601 ,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,2576.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/12/2026        ,BUC1010-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,18540.00     ,9730.65    ,0.52484651               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22800.00     ,13132.80   ,0.57600000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21800.00     ,12556.80   ,0.57600000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22640.00     ,13040.64   ,0.57600000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22030.00     ,12689.28   ,0.57600000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3048-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,24420.00     ,15311.34   ,0.62700000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,23170.00     ,13345.92   ,0.57600000               ,Despacho   ,Engorde 4           
2/12/2026        ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15120.00     ,10009.44   ,0.66200000               ,Despacho   ,Engorde 4           
2/12/2026        ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14960.00     ,9903.52    ,0.66200000               ,Despacho   ,Engorde 4           
2/12/2026        ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15310.00     ,10135.22   ,0.66200000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC1010-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,24450.00     ,12832.50   ,0.52484651               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC1002-2601A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,22980.00     ,12551.68   ,0.54619998               ,Despacho   ,Engorde 2           
2/12/2026        ,STO5003-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15130.00     ,10424.57   ,0.68900000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3031-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,14880.00     ,8868.48    ,0.59600000               ,Despacho   ,Engorde 2           
2/12/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21590.00     ,10354.56   ,0.47959999               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22010.00     ,10556.00   ,0.47959999               ,Despacho   ,Engorde 4           
2/12/2026        ,STO2003-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,21350.00     ,10852.87   ,0.50833127               ,Despacho   ,Engorde 2           
2/12/2026        ,STO2003-2601 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,20390.00     ,10211.31   ,0.50080004               ,Despacho   ,Engorde 2           
2/12/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,20630.00     ,9894.15    ,0.47959999               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22120.00     ,10608.75   ,0.47959999               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22330.00     ,10709.47   ,0.47959999               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3020-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21260.00     ,12670.96   ,0.59600000               ,Despacho   ,Engorde 2           
2/12/2026        ,BUC3040-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,19250.00     ,11473.00   ,0.59600000               ,Despacho   ,Engorde 3           
2/12/2026        ,BUC3040-2601 ,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,3901.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/12/2026        ,BUC3040-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,18700.00     ,11145.20   ,0.59600000               ,Despacho   ,Engorde 3           
2/12/2026        ,BUC1001-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,22210.00     ,11275.96   ,0.50769728               ,Despacho   ,Engorde 2           
2/12/2026        ,BUC1005-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,-2576.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/12/2026        ,STO2005-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21010.00     ,11222.03   ,0.53412781               ,Despacho   ,Engorde 4           
2/12/2026        ,STO2005-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,20980.00     ,11206.00   ,0.53412781               ,Despacho   ,Engorde 4           
2/12/2026        ,STO2005-2601 ,Granja Propia   ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15110.00     ,7787.88    ,0.51541241               ,Despacho   ,Engorde 4           
2/12/2026        ,STO2005-2601 ,Granja Propia   ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15050.00     ,7756.96    ,0.51541241               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC3051-2601 ,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,-3901.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/12/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14950.00     ,10300.55   ,0.68900000               ,Despacho   ,Engorde 4           
2/12/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14980.00     ,10321.22   ,0.68900000               ,Despacho   ,Engorde 4           
2/12/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15080.00     ,10390.12   ,0.68900000               ,Despacho   ,Engorde 4           
2/12/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14970.00     ,10314.33   ,0.68900000               ,Despacho   ,Engorde 4           
2/12/2026        ,BUC1008-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,18970.00     ,9488.80    ,0.50020023               ,Despacho   ,Engorde 3           
2/12/2026        ,BUC1008-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,18460.00     ,9233.70    ,0.50020023               ,Despacho   ,Engorde 3           
2/12/2026        ,BUC1008-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,15510.00     ,8420.38    ,0.54290027               ,Despacho   ,Engorde 3           
2/12/2026        ,BUC1008-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,15360.00     ,8338.95    ,0.54290027               ,Despacho   ,Engorde 3           
2/12/2026        ,STO2004-2601 ,Granja Propia   ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15600.00     ,8092.49    ,0.51874924               ,Despacho   ,Engorde 1           
2/12/2026        ,STO2004-2601 ,Granja Propia   ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15120.00     ,7843.49    ,0.51874924               ,Despacho   ,Engorde 1           
2/12/2026        ,STO2004-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20440.00     ,10626.07   ,0.51986666               ,Despacho   ,Engorde 1           
2/13/2026        ,BUC3036-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,22800.00     ,15709.20   ,0.68900000               ,Despacho   ,Engorde 1           
2/13/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22040.00     ,12695.04   ,0.57600000               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC3048-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,17310.00     ,10853.37   ,0.62700000               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC1006-2601 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20840.00     ,10831.06   ,0.51972458               ,Despacho   ,Engorde 1           
2/13/2026        ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15840.00     ,10486.08   ,0.66200000               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22190.00     ,12781.44   ,0.57600000               ,Despacho   ,Engorde 4           
2/13/2026        ,STO5042-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,1575.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
2/13/2026        ,BUC3011-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,14470.00     ,8624.12    ,0.59600000               ,Despacho   ,Engorde 3           
2/13/2026        ,BUC3011-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21500.00     ,12814.00   ,0.59600000               ,Despacho   ,Engorde 2           
2/13/2026        ,STO5044-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14840.00     ,8844.64    ,0.59600000               ,Despacho   ,Engorde 1           
2/13/2026        ,STO5003-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14460.00     ,9962.94    ,0.68900000               ,Despacho   ,Engorde 4           
2/13/2026        ,STO5044-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14480.00     ,8630.08    ,0.59600000               ,Despacho   ,Engorde 1           
2/13/2026        ,BUC1007-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,24170.00     ,12544.24   ,0.51900021               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC1002-2601A,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,3407.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 2           
2/13/2026        ,BUC1013-2601 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,17290.00     ,9200.01    ,0.53210027               ,Despacho   ,Engorde 0           
2/13/2026        ,STO5066-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15580.00     ,8974.08    ,0.57600000               ,Despacho   ,Engorde 1           
2/13/2026        ,BUC1002-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,23430.00     ,11902.44   ,0.50800014               ,Despacho   ,Engorde 2           
2/13/2026        ,BUC1002-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,-3407.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 2           
2/13/2026        ,BUC3031-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21380.00     ,12742.48   ,0.59600000               ,Despacho   ,Engorde 2           
2/13/2026        ,STO2003-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,20720.00     ,10532.62   ,0.50833127               ,Despacho   ,Engorde 2           
2/13/2026        ,STO5012-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21210.00     ,12216.96   ,0.57600000               ,Despacho   ,Engorde 2           
2/13/2026        ,STO2003-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,22730.00     ,11554.37   ,0.50833127               ,Despacho   ,Engorde 2           
2/13/2026        ,STO5010-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,-1575.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
2/13/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21300.00     ,10215.48   ,0.47959999               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC1007-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21160.00     ,10148.34   ,0.47959999               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC1007-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,24220.00     ,12570.19   ,0.51900021               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC3020-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21390.00     ,12748.44   ,0.59600000               ,Despacho   ,Engorde 2           
2/13/2026        ,BUC3040-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,15510.00     ,9243.96    ,0.59600000               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC3040-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,17150.00     ,10221.40   ,0.59600000               ,Despacho   ,Engorde 3           
2/13/2026        ,BUC3040-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,17350.00     ,10340.60   ,0.59600000               ,Despacho   ,Engorde 3           
2/13/2026        ,STO5014-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,6848.00      ,4081.41    ,0.59600000               ,Despacho   ,Engorde 1           
2/13/2026        ,STO5014-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,10272.00     ,6122.11    ,0.59600000               ,Despacho   ,Engorde 1           
2/13/2026        ,BUC3023-2601 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,14740.00     ,10155.86   ,0.68900000               ,Despacho   ,Engorde 1           
2/13/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14450.00     ,9956.05    ,0.68900000               ,Despacho   ,Engorde 4           
2/13/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15020.00     ,10348.78   ,0.68900000               ,Despacho   ,Engorde 4           
2/13/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14410.00     ,9928.49    ,0.68900000               ,Despacho   ,Engorde 4           
2/13/2026        ,STO5028-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15600.00     ,10748.40   ,0.68900000               ,Despacho   ,Engorde 4           
2/13/2026        ,BUC1008-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,23490.00     ,11749.70   ,0.50020023               ,Despacho   ,Engorde 3           
2/13/2026        ,BUC1008-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,23780.00     ,12910.17   ,0.54290027               ,Despacho   ,Engorde 3           
2/13/2026        ,BUC1008-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,-3940.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 3           
2/13/2026        ,BUC1008-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,23380.00     ,11694.68   ,0.50020023               ,Despacho   ,Engorde 3           
2/13/2026        ,BUC1008-2601 ,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,3940.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 3           
2/14/2026        ,STO5027-2601 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,15050.00     ,8969.80    ,0.59600000               ,Despacho   ,Engorde 2           
2/14/2026        ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,6084.00      ,4027.61    ,0.66200000               ,Despacho   ,Engorde 4           
2/14/2026        ,STO5069-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,9126.00      ,6041.41    ,0.66200000               ,Despacho   ,Engorde 4           
2/14/2026        ,STO5005-2601 ,PCA             ,T110N1B0 ,Engorde 0      Gra Re CQ         ,15830.00     ,9434.68    ,0.59600000               ,Despacho   ,Engorde 0           
2/14/2026        ,BUC3048-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18660.00     ,11699.82   ,0.62700000               ,Despacho   ,Engorde 4           
2/14/2026        ,BUC3048-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21870.00     ,12597.12   ,0.57600000               ,Despacho   ,Engorde 4           
2/14/2026        ,BUC3011-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,14200.00     ,8463.20    ,0.59600000               ,Despacho   ,Engorde 3           
2/14/2026        ,BUC3011-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,15470.00     ,9220.12    ,0.59600000               ,Despacho   ,Engorde 3           
